source_event_id,event_id,source,disaster_type,year,month,date,date_precision,latitude,longitude,coord_source,state_name,district_name,duration_days,cause,fatalities,alert_level,alert_score,description,episode_id,event_name,glide,country,iso3,from_date,to_date,date_modified,source_name,severity_data
HIST_FL_001503,HIST_FL_001503,HISTORICAL,FLOOD,2002,11,2002-11-01,month,,,missing,Tamil Nadu,,11.0,,20.0,,,,,,,,,,,,,
HIST_FL_001504,HIST_FL_001504,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001505,HIST_FL_001505,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Assam,,44.0,,38.0,,,,,,,,,,,,,
HIST_FL_001506,HIST_FL_001506,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Bihar,,1.0,,,,,,,,,,,,,,,
HIST_FL_001507,HIST_FL_001507,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Bihar,,16.0,,25.0,,,,,,,,,,,,,
HIST_FL_001508,HIST_FL_001508,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Gujarat,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001509,HIST_FL_001509,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Karnataka,,4.0,,13.0,,,,,,,,,,,,,
HIST_FL_001510,HIST_FL_001510,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Kerala,,7.0,,6.0,,,,,,,,,,,,,
HIST_FL_001511,HIST_FL_001511,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Madhya Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001512,HIST_FL_001512,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001513,HIST_FL_001513,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Maharashtra,,3.0,,1.0,,,,,,,,,,,,,
HIST_FL_001514,HIST_FL_001514,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001515,HIST_FL_001515,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001516,HIST_FL_001516,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Maharashtra,,1.0,,37.0,,,,,,,,,,,,,
HIST_FL_001517,HIST_FL_001517,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Maharashtra,,2.0,,4.0,,,,,,,,,,,,,
HIST_FL_001518,HIST_FL_001518,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Meghalaya,,1.0,,,,,,,,,,,,,,,
HIST_FL_001519,HIST_FL_001519,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001520,HIST_FL_001520,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Rajasthan,,1.0,,9.0,,,,,,,,,,,,,
HIST_FL_001521,HIST_FL_001521,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001522,HIST_FL_001522,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001523,HIST_FL_001523,HISTORICAL,FLOOD,2003,6,2003-06-01,month,,,missing,Tamil Nadu,,1.0,,,,,,,,,,,,,,,
HIST_FL_001524,HIST_FL_001524,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Arunachal Pradesh,,2.0,,2.0,,,,,,,,,,,,,
HIST_FL_001525,HIST_FL_001525,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Chhattisgarh,,6.0,,,,,,,,,,,,,,,
HIST_FL_001526,HIST_FL_001526,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Delhi,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_001527,HIST_FL_001527,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Delhi,,3.0,,4.0,,,,,,,,,,,,,
HIST_FL_001528,HIST_FL_001528,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Gujarat,,1.0,,11.0,,,,,,,,,,,,,
HIST_FL_001529,HIST_FL_001529,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Haryana,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_001530,HIST_FL_001530,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Haryana,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001531,HIST_FL_001531,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Haryana,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001532,HIST_FL_001532,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Haryana,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001533,HIST_FL_001533,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001534,HIST_FL_001534,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Himachal Pradesh,,1.0,,150.0,,,,,,,,,,,,,
HIST_FL_001535,HIST_FL_001535,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001536,HIST_FL_001536,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Himachal Pradesh,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001537,HIST_FL_001537,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Himachal Pradesh,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_001538,HIST_FL_001538,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Himachal Pradesh,,1.0,,5.0,,,,,,,,,,,,,
HIST_FL_001539,HIST_FL_001539,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Karnataka,,1.0,,,,,,,,,,,,,,,
HIST_FL_001540,HIST_FL_001540,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001541,HIST_FL_001541,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Kerala,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_001542,HIST_FL_001542,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_001543,HIST_FL_001543,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Madhya Pradesh,,2.0,,,,,,,,,,,,,,,
HIST_FL_001544,HIST_FL_001544,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Madhya Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001545,HIST_FL_001545,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Madhya Pradesh,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_001546,HIST_FL_001546,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001547,HIST_FL_001547,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001548,HIST_FL_001548,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001549,HIST_FL_001549,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Rajasthan,,4.0,,21.0,,,,,,,,,,,,,
HIST_FL_001550,HIST_FL_001550,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Rajasthan,,7.0,,30.0,,,,,,,,,,,,,
HIST_FL_001551,HIST_FL_001551,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001552,HIST_FL_001552,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001553,HIST_FL_001553,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Uttarakhand,,3.0,,5.0,,,,,,,,,,,,,
HIST_FL_001554,HIST_FL_001554,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Uttar Pradesh,,4.0,,64.0,,,,,,,,,,,,,
HIST_FL_001555,HIST_FL_001555,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,Uttar Pradesh,,1.0,,5.0,,,,,,,,,,,,,
HIST_FL_001556,HIST_FL_001556,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,West Bengal,,1.0,,,,,,,,,,,,,,,
HIST_FL_001557,HIST_FL_001557,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,West Bengal,,3.0,,26.0,,,,,,,,,,,,,
HIST_FL_001558,HIST_FL_001558,HISTORICAL,FLOOD,2003,7,2003-07-01,month,,,missing,West Bengal,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_001559,HIST_FL_001559,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Assam,,7.0,,,,,,,,,,,,,,,
HIST_FL_001560,HIST_FL_001560,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001561,HIST_FL_001561,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Bihar,,14.0,,75.0,,,,,,,,,,,,,
HIST_FL_001562,HIST_FL_001562,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Chhattisgarh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001563,HIST_FL_001563,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Gujarat,,31.0,,76.0,,,,,,,,,,,,,
HIST_FL_001564,HIST_FL_001564,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001565,HIST_FL_001565,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Himachal Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001566,HIST_FL_001566,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001567,HIST_FL_001567,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Himachal Pradesh,,2.0,,,,,,,,,,,,,,,
HIST_FL_001568,HIST_FL_001568,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Karnataka,,3.0,,6.0,,,,,,,,,,,,,
HIST_FL_001569,HIST_FL_001569,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Karnataka,,1.0,,,,,,,,,,,,,,,
HIST_FL_001570,HIST_FL_001570,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Madhya Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001571,HIST_FL_001571,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Madhya Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001572,HIST_FL_001572,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Mizoram,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_001573,HIST_FL_001573,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Odisha,,28.0,,10.0,,,,,,,,,,,,,
HIST_FL_001574,HIST_FL_001574,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Punjab,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001575,HIST_FL_001575,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001576,HIST_FL_001576,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Rajasthan,,3.0,,8.0,,,,,,,,,,,,,
HIST_FL_001577,HIST_FL_001577,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Uttar Pradesh,,2.0,,,,,,,,,,,,,,,
HIST_FL_001578,HIST_FL_001578,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Uttar Pradesh,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001579,HIST_FL_001579,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,Uttar Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001580,HIST_FL_001580,HISTORICAL,FLOOD,2003,8,2003-08-01,month,,,missing,West Bengal,,1.0,,,,,,,,,,,,,,,
HIST_FL_001581,HIST_FL_001581,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001582,HIST_FL_001582,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001583,HIST_FL_001583,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Bihar,,3.0,,140.0,,,,,,,,,,,,,
HIST_FL_001584,HIST_FL_001584,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Bihar,,7.0,,179.0,,,,,,,,,,,,,
HIST_FL_001585,HIST_FL_001585,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Madhya Pradesh,,1.0,,10.0,,,,,,,,,,,,,
HIST_FL_001586,HIST_FL_001586,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Madhya Pradesh,,6.0,,35.0,,,,,,,,,,,,,
HIST_FL_001587,HIST_FL_001587,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Odisha,,30.0,,60.0,,,,,,,,,,,,,
HIST_FL_001588,HIST_FL_001588,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001589,HIST_FL_001589,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Uttarakhand,,1.0,,7.0,,,,,,,,,,,,,
HIST_FL_001590,HIST_FL_001590,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Uttar Pradesh,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001591,HIST_FL_001591,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Uttar Pradesh,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_001592,HIST_FL_001592,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Uttar Pradesh,,1.0,,65.0,,,,,,,,,,,,,
HIST_FL_001593,HIST_FL_001593,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Uttar Pradesh,,14.0,,172.0,,,,,,,,,,,,,
HIST_FL_001594,HIST_FL_001594,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,Uttar Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001595,HIST_FL_001595,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,West Bengal,,2.0,,,,,,,,,,,,,,,
HIST_FL_001596,HIST_FL_001596,HISTORICAL,FLOOD,2003,9,2003-09-01,month,,,missing,West Bengal,,3.0,,,,,,,,,,,,,,,
HIST_FL_001597,HIST_FL_001597,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001598,HIST_FL_001598,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Assam,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001599,HIST_FL_001599,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001600,HIST_FL_001600,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001601,HIST_FL_001601,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Assam,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001602,HIST_FL_001602,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Karnataka,,4.0,,1.0,,,,,,,,,,,,,
HIST_FL_001603,HIST_FL_001603,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Karnataka,,2.0,,3.0,,,,,,,,,,,,,
HIST_FL_001604,HIST_FL_001604,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Karnataka,,1.0,,,,,,,,,,,,,,,
HIST_FL_001605,HIST_FL_001605,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Karnataka,,1.0,,,,,,,,,,,,,,,
HIST_FL_001606,HIST_FL_001606,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_001607,HIST_FL_001607,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Kerala,,3.0,,1.0,,,,,,,,,,,,,
HIST_FL_001608,HIST_FL_001608,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_001609,HIST_FL_001609,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001610,HIST_FL_001610,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001611,HIST_FL_001611,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Maharashtra,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_001612,HIST_FL_001612,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001613,HIST_FL_001613,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Meghalaya,,1.0,,,,,,,,,,,,,,,
HIST_FL_001614,HIST_FL_001614,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,Odisha,,14.0,,32.0,,,,,,,,,,,,,
HIST_FL_001615,HIST_FL_001615,HISTORICAL,FLOOD,2003,10,2003-10-01,month,,,missing,West Bengal,,1.0,,,,,,,,,,,,,,,
HIST_FL_001616,HIST_FL_001616,HISTORICAL,FLOOD,2003,11,2003-11-01,month,,,missing,Maharashtra,,2.0,,,,,,,,,,,,,,,
HIST_FL_001617,HIST_FL_001617,HISTORICAL,FLOOD,2004,4,2004-04-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001618,HIST_FL_001618,HISTORICAL,FLOOD,2004,4,2004-04-01,month,,,missing,Assam,,1.0,,5.0,,,,,,,,,,,,,
HIST_FL_001619,HIST_FL_001619,HISTORICAL,FLOOD,2004,5,2004-05-01,month,,,missing,Assam,,2.0,,,,,,,,,,,,,,,
HIST_FL_001620,HIST_FL_001620,HISTORICAL,FLOOD,2004,5,2004-05-01,month,,,missing,Assam,,3.0,,,,,,,,,,,,,,,
HIST_FL_001621,HIST_FL_001621,HISTORICAL,FLOOD,2004,5,2004-05-01,month,,,missing,Assam,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001622,HIST_FL_001622,HISTORICAL,FLOOD,2004,5,2004-05-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001623,HIST_FL_001623,HISTORICAL,FLOOD,2004,5,2004-05-01,month,,,missing,Assam,,1.0,,,,,,,,,,,,,,,
HIST_FL_001624,HIST_FL_001624,HISTORICAL,FLOOD,2004,5,2004-05-01,month,,,missing,Uttarakhand,,1.0,,,,,,,,,,,,,,,
HIST_FL_001625,HIST_FL_001625,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Arunachal Pradesh,,1.0,,5.0,,,,,,,,,,,,,
HIST_FL_001626,HIST_FL_001626,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Assam,,48.0,,248.0,,,,,,,,,,,,,
HIST_FL_001627,HIST_FL_001627,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Bihar,,1.0,,30.0,,,,,,,,,,,,,
HIST_FL_001628,HIST_FL_001628,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Himachal Pradesh,,2.0,,,,,,,,,,,,,,,
HIST_FL_001629,HIST_FL_001629,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Karnataka,,2.0,,4.0,,,,,,,,,,,,,
HIST_FL_001630,HIST_FL_001630,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Karnataka,,6.0,,3.0,,,,,,,,,,,,,
HIST_FL_001631,HIST_FL_001631,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Kerala,,15.0,,25.0,,,,,,,,,,,,,
HIST_FL_001632,HIST_FL_001632,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001633,HIST_FL_001633,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Mizoram,,1.0,,6.0,,,,,,,,,,,,,
HIST_FL_001634,HIST_FL_001634,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Tripura,,9.0,,4.0,,,,,,,,,,,,,
HIST_FL_001635,HIST_FL_001635,HISTORICAL,FLOOD,2004,6,2004-06-01,month,,,missing,Uttarakhand,,1.0,,,,,,,,,,,,,,,
HIST_FL_001636,HIST_FL_001636,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Arunachal Pradesh,,13.0,,11.0,,,,,,,,,,,,,
HIST_FL_001637,HIST_FL_001637,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Bihar,,31.0,,450.0,,,,,,,,,,,,,
HIST_FL_001638,HIST_FL_001638,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Karnataka,,7.0,,15.0,,,,,,,,,,,,,
HIST_FL_001639,HIST_FL_001639,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_001640,HIST_FL_001640,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Kerala,,3.0,,,,,,,,,,,,,,,
HIST_FL_001641,HIST_FL_001641,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_001642,HIST_FL_001642,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_001643,HIST_FL_001643,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Maharashtra,,11.0,,33.0,,,,,,,,,,,,,
HIST_FL_001644,HIST_FL_001644,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Meghalaya,,1.0,,,,,,,,,,,,,,,
HIST_FL_001645,HIST_FL_001645,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Nagaland,,6.0,,,,,,,,,,,,,,,
HIST_FL_001646,HIST_FL_001646,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001647,HIST_FL_001647,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Uttarakhand,,1.0,,31.0,,,,,,,,,,,,,
HIST_FL_001648,HIST_FL_001648,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Uttarakhand,,1.0,,6.0,,,,,,,,,,,,,
HIST_FL_001649,HIST_FL_001649,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,Uttar Pradesh,,2.0,,8.0,,,,,,,,,,,,,
HIST_FL_001650,HIST_FL_001650,HISTORICAL,FLOOD,2004,7,2004-07-01,month,,,missing,West Bengal,,7.0,,5.0,,,,,,,,,,,,,
HIST_FL_001651,HIST_FL_001651,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Andhra Pradesh,,4.0,,10.0,,,,,,,,,,,,,
HIST_FL_001652,HIST_FL_001652,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Goa,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001653,HIST_FL_001653,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Gujarat,,14.0,,184.0,,,,,,,,,,,,,
HIST_FL_001654,HIST_FL_001654,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Haryana,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_001655,HIST_FL_001655,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Haryana,,1.0,,10.0,,,,,,,,,,,,,
HIST_FL_001656,HIST_FL_001656,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Himachal Pradesh,,2.0,,,,,,,,,,,,,,,
HIST_FL_001657,HIST_FL_001657,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Himachal Pradesh,,2.0,,2.0,,,,,,,,,,,,,
HIST_FL_001658,HIST_FL_001658,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001659,HIST_FL_001659,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Himachal Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_001660,HIST_FL_001660,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Karnataka,,7.0,,6.0,,,,,,,,,,,,,
HIST_FL_001661,HIST_FL_001661,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Kerala,,6.0,,31.0,,,,,,,,,,,,,
HIST_FL_001662,HIST_FL_001662,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Madhya Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001663,HIST_FL_001663,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Madhya Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_001664,HIST_FL_001664,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Maharashtra,,2.0,,3.0,,,,,,,,,,,,,
HIST_FL_001665,HIST_FL_001665,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Punjab,,3.0,,,,,,,,,,,,,,,
HIST_FL_001666,HIST_FL_001666,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Punjab,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_001667,HIST_FL_001667,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Punjab,,1.0,,,,,,,,,,,,,,,
HIST_FL_001668,HIST_FL_001668,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Rajasthan,,2.0,,6.0,,,,,,,,,,,,,
HIST_FL_001669,HIST_FL_001669,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Rajasthan,,1.0,,6.0,,,,,,,,,,,,,
HIST_FL_001670,HIST_FL_001670,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Rajasthan,,1.0,,,,,,,,,,,,,,,
HIST_FL_001671,HIST_FL_001671,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Uttarakhand,,1.0,,8.0,,,,,,,,,,,,,
HIST_FL_001672,HIST_FL_001672,HISTORICAL,FLOOD,2004,8,2004-08-01,month,,,missing,Uttar Pradesh,,3.0,,,,,,,,,,,,,,,
